"","t","|DEV|","Re(DEV)","Im(DEV)"
"1",250,0.51384813280248,0.513727539696399,-0.000447582004356945
"2",300,0.402487967242447,0.402487967242447,0
"3",350,0.310223845325061,0.310223845325061,0
"4",400,0.301934623171204,0.301934623171204,0
"5",450,0.341361340586586,0.341361340586586,0
"6",500,0.42956118054855,0.42956118054855,0
"7",550,0.446814919268258,0.446814919268258,0
"8",600,0.507631707742898,0.507631707742898,0
"9",650,0.532879245511367,0.532879245511367,0
"10",700,0.474926566446143,0.474926566446143,0
"11",750,0.452998590505868,0.452998590505868,0
"12",800,0.149177394691447,0.102966864679033,-0.106764055147668
"13",850,0.124178035449783,0.0956776742290397,-0.0750654193673953
"14",900,0.231449756642369,0.144249017042253,-0.180818057793123
"15",950,0.210554215112517,0.10684738286994,-0.181296915745949
"16",1000,0.397566146227292,0.397566146227292,0
"17",1050,0.319812001016849,0.319812001016849,0
"18",1100,0.316295503754297,0.316295503754297,0
"19",1150,0.358163075821134,0.358163075821134,0
"20",1200,0.302601260651729,0.302601260651729,0
"21",1250,0.205432030936078,0.191454813300524,-0.0694283331134231
"22",1300,0.5139469554815,0.5139469554815,0
"23",1350,0.422078345857205,0.422078345857205,0
"24",1400,0.474368929762698,0.474368929762698,0
"25",1450,0.439402794687647,0.439402794687647,0
"26",1500,0.476320270230273,0.476320270230273,0
"27",1550,0.400006739938906,0.400006739938906,0
"28",1600,0.471560750873775,0.471560750873775,0
"29",1650,0.544703695631951,0.544703695631951,0
"30",1700,0.438816419306526,0.438816419306526,0
"31",1750,0.271795994345504,0.258936220750617,-0.0435454931134312
"32",1800,0.381862787029294,0.381862787029294,0
"33",1850,0.304673235080333,0.304610245330168,-0.00029118527127464
"34",1900,0.182781944488612,0.138469029654174,-0.118153246609515
"35",1950,0.192941997771799,0.130528392016725,-0.141722416193999
"36",2000,0.249378751998677,0.249206471140583,-0.000760202996587116
"37",2050,0.220197613768005,0.219514131042405,-0.00356030486089861
"38",2100,0.3251213655717,0.3251213655717,0
"39",2150,0.197830339977725,0.144005984450243,-0.135233537016066
"40",2200,0.452686263425771,0.452686263425771,0
"41",2250,0.350930764549391,0.350930046956889,-3.12935587679131e-05
"42",2300,0.417839916490104,0.417839916490104,0
"43",2350,0.40623135578082,0.402120651858962,-0.0120398071420741
"44",2400,0.351660320020967,0.296681012177655,-0.114474437760417
"45",2450,0.446789726573167,0.446228103178803,-0.00294064129995275
"46",2500,0.428668595886852,0.428668595886852,0
