"","t","|DEV|","Re(DEV)","Im(DEV)"
"1",250,0.497373326768241,0.449768117553183,-0.129776727348931
"2",300,0.32854506047958,0.317896791760449,-0.0802988406108383
"3",350,0.438957330414955,0.43894781257566,-0.000162987219837498
"4",400,0.417172830184005,0.417109590505685,-0.00121797185134687
"5",450,0.382224577643834,0.376514355712273,-0.0451714286416369
"6",500,0.328043472286938,0.322224552405639,-0.0552786586772118
"7",550,0.512132881911747,0.512132881911747,0
"8",600,0.495908203714774,0.495908203714774,0
"9",650,0.445558993694868,0.43219201625632,-0.0683658682003821
"10",700,0.391695795083314,0.383166232546683,-0.0785820893689658
"11",750,0.569796154446627,0.521036020765287,-0.158124168102389
"12",800,0.40993349963671,0.378385977015663,-0.157432846944223
"13",850,0.550692413660226,0.550692413660226,0
"14",900,0.52652770945147,0.526466422418199,-0.00098135518451071
"15",950,0.437166528712288,0.379095807336738,-0.170203865127762
"16",1000,0.492694558066419,0.46978235539486,-0.0772531135767408
"17",1050,0.511660133557139,0.50314740097235,-0.041769346106466
"18",1100,0.517777678333286,0.517777678333286,0
"19",1150,0.582556302600393,0.580727997910901,-0.0122668266463285
"20",1200,0.671008384888051,0.662401622822528,-0.0344062010617116
"21",1250,0.596101769787348,0.561850663239082,-0.0983261694842719
"22",1300,0.563620892656597,0.542736539594023,-0.0647051569370426
"23",1350,0.496733575105799,0.496359969538374,-0.00367964293459339
"24",1400,0.549471850409797,0.549471850409797,0
"25",1450,0.587589559472158,0.587589559472158,0
"26",1500,0.662701334192295,0.662701334192295,0
"27",1550,0.68460436879724,0.68460436879724,0
"28",1600,0.701779683243457,0.701779683243457,0
"29",1650,0.669201119871655,0.669201119871655,0
"30",1700,0.609497864823535,0.609497864823535,0
"31",1750,0.597317198967652,0.505295469821845,-0.216717082945668
"32",1800,0.515294273917343,0.386590856290332,-0.323108596632327
"33",1850,0.543450390378617,0.365231260261703,-0.395621668694037
"34",1900,0.508046527572065,0.379974537944713,-0.318897003648181
"35",1950,0.402772038792747,0.354108232167877,-0.191802230650774
"36",2000,0.381556988305465,0.342924031199242,-0.167098556334799
"37",2050,0.398570856914756,0.361852289811184,-0.16690594534159
"38",2100,0.37080137359188,0.368318180583395,-0.0339098028354207
"39",2150,0.579935906231102,0.579935906231102,0
"40",2200,0.538499635453712,0.538499635453712,0
"41",2250,0.587824058633355,0.587824058633355,0
