"","t","|DEV|","Re(DEV)","Im(DEV)"
"1",250,0.886634107635296,0.440894265510709,-0.356729383519519
"2",300,0.884469535399768,0.432875121796879,-0.445008168198945
"3",350,0.882990396759439,0.454683611803251,-0.429319956185651
"4",400,0.891755613489439,0.462835473768744,-0.385436480328623
"5",450,0.896152855163435,0.40596082187695,-0.370060240392107
"6",500,0.893214822103634,0.410284145643773,-0.372734557320946
"7",550,0.886252925579719,0.392854761238452,-0.35395132454669
"8",600,0.885536950599986,0.44008273639366,-0.343533941574996
"9",650,0.879698679971318,0.302358984093061,-0.369425671482726
"10",700,0.885728231502149,0.337844063073868,-0.396508858112761
"11",750,0.885036710088614,0.421056482752601,-0.3933708836975
"12",800,0.8843128752858,0.437213251944956,-0.395710805803056
"13",850,0.885089290615685,0.44962264903233,-0.396046690424305
"14",900,0.884208624764377,0.366088799271994,-0.408600546035733
"15",950,0.88310400765809,0.458492582450606,-0.379783054359221
"16",1000,0.881223381276036,0.462483578839869,-0.382980272379928
"17",1050,0.880454182713969,0.478781019203163,-0.33961872310241
"18",1100,0.886576997088829,0.431210275989419,-0.363858728750436
"19",1150,0.893301049126444,0.444089598535413,-0.364720446121212
"20",1200,0.886666156740744,0.534494945450896,-0.363315735114202
"21",1250,0.886201979801928,0.435048880602185,-0.36355982503327
"22",1300,0.88631761660872,0.46481456047802,-0.352428889223946
"23",1350,0.889271178826945,0.370525126550132,-0.360246984867267
"24",1400,0.884259786318473,0.478456580052443,-0.33343321206748
"25",1450,0.887535345510142,0.58515526000874,-0.324476100802622
"26",1500,0.888779071593189,0.473398962110083,-0.31197803857958
"27",1550,0.88298984624635,0.454822218426502,-0.340227997388933
"28",1600,0.891991566490074,0.470497056746038,-0.380026081785632
"29",1650,0.886273802045181,0.520403404211462,-0.375769441547569
"30",1700,0.895396729691306,0.544725061315364,-0.344453112888918
"31",1750,0.887103732976839,0.366587288350501,-0.404533988206038
"32",1800,0.881081628452818,0.38840270015371,-0.396867359598441
"33",1850,0.883680156871318,0.447355650368878,-0.360063863829245
"34",1900,0.884921963912194,0.456792688089554,-0.339604226802374
"35",1950,0.884244384462564,0.477788248163397,-0.362333543153028
"36",2000,0.888765635495976,0.556965944068524,-0.325768420049411
"37",2050,0.895531732734862,0.50871185609258,-0.355835019029978
"38",2100,0.883599205076508,0.421979976047624,-0.353543052100219
"39",2150,0.877145258462004,0.409795808934944,-0.40461858635894
"40",2200,0.886020827584341,0.563135907206583,-0.363277880278856
"41",2250,0.896499316167741,0.464933759916928,-0.29319934890117
"42",2300,0.897626509713349,0.54956819347777,-0.301480501744169
