"","t","|DEV|","Re(DEV)","Im(DEV)"
"1",100,0.795540599364487,-0.228830589929123,-0.761772234896715
"2",120,0.904314427996616,-0.21769809239476,-0.877594011577069
"3",140,0.871578537609716,-0.229263867358627,-0.840182811977443
"4",160,0.843551021402947,-0.229975829961126,-0.81157305840938
"5",180,0.82057507309163,-0.335043973483742,-0.748649001718235
"6",200,0.820710390029418,-0.235903541504349,-0.752009299407229
"7",220,0.846812770429091,0.113830449501088,-0.800937258041839
"8",240,0.799990587865289,0.0939129852883265,-0.794417132320148
"9",260,0.808369157221523,-0.172808668654383,-0.69601388793992
"10",280,0.789991673822263,-0.454673037032139,-0.532385290231572
"11",300,0.841658020290194,-0.699813648226121,-0.463468377706703
"12",320,0.818627797489276,-0.651002285868999,-0.472164408064409
"13",340,0.812495874883242,0.0853419200195433,-0.667480725351128
"14",360,0.781464213289364,-0.660203781025347,-0.404485665976096
"15",380,0.668900286548435,-0.190889292285135,-0.52855507898358
"16",400,0.880447743513321,-0.237423004345502,-0.847812351482143
"17",420,0.823429694549224,-0.260506571714134,-0.781107404628058
"18",440,0.794403475755306,-0.298716304143655,-0.736031817317735
"19",460,0.769068958928898,0.321734463459517,-0.698470040159894
"20",480,0.759527459694523,0.275256758221494,-0.691725912632567
"21",500,0.82621798289453,-0.376044500533162,-0.607753130670283
"22",520,0.801738372755554,0.0916493792078001,-0.648770667474882
"23",540,0.863636880956585,0.0478165831041295,-0.742559056871845
"24",560,0.879239322408169,-0.29049599056725,-0.819157049976615
"25",580,0.838689941399175,-0.304429201260778,-0.781457591954858
"26",600,0.887118833209006,-0.339807936244268,-0.81943992113105
"27",620,0.89549595254714,-0.341643253344411,-0.827751538319794
"28",640,0.868273285751831,-0.370871625586464,-0.785061563879378
"29",660,0.892468162255145,-0.36985728935474,-0.812209543715489
"30",680,0.883881707206376,-0.326952564506297,-0.821175943025393
"31",700,0.803942865273607,0.38688205319855,-0.674882544277654
"32",720,0.808655469444709,0.389704228675343,-0.688801993094889
"33",740,0.813735962563066,-0.0405011880983461,-0.757595593497971
"34",760,0.789825524892786,0.282252645373034,-0.673832538486923
"35",780,0.810912023912173,0.0195169681225349,-0.738402341206462
"36",800,0.839958230407588,-0.615598883176649,-0.562925372633682
"37",820,0.899324436259678,-0.481448615503855,-0.6277072181377
"38",840,0.896057915446555,-0.684913159759977,-0.572585722554953
"39",860,0.873517109345153,-0.704544354319236,-0.516364400753255
"40",880,0.883042830698078,-0.738098397783372,-0.484724117431657
"41",900,0.834525443619288,-0.256870884800032,-0.783617879710172
"42",920,0.803849580946913,-0.64066151491277,-0.46387732245221
"43",940,0.786043637567597,0.393697018633654,-0.680291178500858
"44",960,0.782285953101052,-0.1960602411026,-0.674443742463657
"45",980,0.861646764492762,-0.323418255387002,-0.798612897722482
"46",1000,0.862510268857639,-0.271941125135569,-0.818497207397444
"47",1020,0.894973861002033,-0.271769528882567,-0.852699688339361
"48",1040,0.934381614812381,-0.480427775061405,-0.738550279953824
"49",1060,0.88721826375849,-0.2643299532962,-0.846914801989536
"50",1080,0.843265416097882,-0.240309162776309,-0.808278251241139
"51",1100,0.876259948017378,-0.189154646626393,-0.855268371000723
"52",1120,0.84903507968089,-0.158656529133784,-0.833730165450972
"53",1140,0.854973883634601,-0.194205632197634,-0.798158453538272
"54",1160,0.870080635938745,-0.137391586096814,-0.855446081346705
"55",1180,0.809217047568718,-0.127147635747236,-0.793324473366005
"56",1200,0.775226442318578,-0.0851017304565443,-0.762781963290975
"57",1220,0.891665425882929,-0.242127748857691,-0.858149529753016
"58",1240,0.840196563715617,-0.246380162934203,-0.803235194532316
"59",1260,0.877085240867955,-0.229047738305925,-0.846628881400276
"60",1280,0.898370487233268,-0.236833869461795,-0.866576394095308
"61",1300,0.826599903424162,-0.248220922749475,-0.788419402032988
"62",1320,0.814599885792456,-0.246384476246314,-0.776362454693434
"63",1340,0.855866541716843,-0.23456224715886,-0.823060427655157
"64",1360,0.898895806800668,-0.309313137364554,-0.843979983784005
"65",1380,0.873722142719773,-0.334863049545393,-0.8069759384558
"66",1400,0.869573785405402,-0.31555884034866,-0.810269636285211
"67",1420,0.861429690500775,-0.334268534345462,-0.793896883661132
"68",1440,0.811664670291114,-0.262461008995146,-0.768012232109554
"69",1460,0.83667017251155,-0.323714017590931,-0.747755255953097
"70",1480,0.8848609589418,-0.319315508758599,-0.803777401379523
