"","t","|DEV|","Re(DEV)","Im(DEV)"
"1",100,0.835858170566734,-0.203880169797489,-0.769914277997524
"2",120,0.864168934921928,-0.29150584952649,-0.813502582286382
"3",140,0.877517330439152,-0.319616371143506,-0.817228224003876
"4",160,0.837800045881807,-0.333868686404271,-0.768247016317301
"5",180,0.882662436928546,-0.439693191959409,-0.662120549893
"6",200,0.797843774497623,-0.321427152298922,-0.590108173856243
"7",220,0.847409887358283,-0.238503733142152,-0.677956332473934
"8",240,0.724275779665448,0.159632363266972,-0.684208767794813
"9",260,0.791594452419601,-0.250017522223991,-0.751016569564348
"10",280,0.830353724112215,-0.279699160709775,-0.781791914661004
"11",300,0.89742967411672,-0.211274970285586,-0.872100426231286
"12",320,0.929653185338279,-0.203358415323226,-0.906740942431876
"13",340,0.91800987837414,-0.203147934091959,-0.891733191675875
"14",360,0.920229870309553,-0.229773555287234,-0.887336521939694
"15",380,0.868540945801766,-0.224147424296765,-0.839048729798195
"16",400,0.817430238681328,-0.180110882885919,-0.797305652564985
"17",420,0.816762212766756,-0.227094773793995,-0.784523917141683
"18",440,0.852895500018131,-0.233071162299889,-0.820416019053582
"19",460,0.803319171135949,-0.28693009243827,-0.733067830802464
"20",480,0.792392445310951,-0.243575750305587,-0.750808984992675
"21",500,0.798504700922577,-0.384769747718739,-0.571360384543549
"22",520,0.853045983171162,-0.358627973292465,-0.660723160761096
"23",540,0.896043738389053,-0.767290161365128,-0.198473480353374
"24",560,0.912465240035145,-0.770330761203879,-0.223340230580939
"25",580,0.831063088982706,-0.375831819658601,-0.716739928632589
"26",600,0.867555441468348,-0.421148142692678,-0.758441225305742
"27",620,0.878670502273113,-0.385212459903022,-0.789713599993472
"28",640,0.832464109136279,-0.367338058476125,-0.746999001265672
"29",660,0.838511267610456,-0.311698536121409,-0.77840043505677
"30",680,0.85002425503273,-0.399950473083785,-0.750023729913986
"31",700,0.803348023298015,-0.401578429848311,-0.692308181774206
"32",720,0.842483639558075,-0.35025166686389,-0.766205233982672
"33",740,0.870381906533089,-0.409470185017489,-0.768030230682603
"34",760,0.878233190795282,-0.376192217609235,-0.793566789161578
"35",780,0.913367602150723,-0.323374211503488,-0.854198864883897
"36",800,0.914049191511052,-0.297322969792447,-0.864334772097758
"37",820,0.921567923496368,-0.322861427655554,-0.863152944343068
"38",840,0.871227251831182,-0.333413432207297,-0.804885712701712
"39",860,0.864242657931985,-0.356716976737593,-0.787159466800053
"40",880,0.862258121328686,-0.343127723987018,-0.791014532989752
"41",900,0.840885226579371,-0.368132018995086,-0.755976604347906
"42",920,0.816724819672373,-0.260770577122657,-0.750494057081998
"43",940,0.854146319676978,-0.290511910303277,-0.803208518624028
"44",960,0.853935843716278,-0.246278795201314,-0.817635544045451
"45",980,0.778619866156344,-0.0204077206926281,-0.703208497479033
"46",1000,0.771433071769742,-0.137986849728767,-0.641797647343496
"47",1020,0.762214034839426,0.13595755447444,-0.741683913102964
"48",1040,0.846615573228654,-0.175226545447717,-0.75853054755429
"49",1060,0.809661498216204,-0.255735062780587,-0.76615148273873
"50",1080,0.840931796164858,-0.236934610205166,-0.657612634332746
"51",1100,0.855185430395272,-0.27012926732613,-0.811382023533039
"52",1120,0.810234904853542,0.293066894294026,-0.68618545155516
"53",1140,0.833359648575843,0.345328355676047,-0.745778722267225
"54",1160,0.892227287703796,-0.225710626666375,-0.823829716958227
"55",1180,0.889151586684441,-0.296276085724752,-0.838266877723444
"56",1200,0.900005031889314,-0.328082012555864,-0.83489332356525
"57",1220,0.863238217523588,-0.331195607547798,-0.797155353156208
"58",1240,0.812297458402446,-0.346892644895894,-0.734435199990136
"59",1260,0.775935933643314,-0.3712244085119,-0.645926219152028
"60",1280,0.813295444925793,0.033855985574214,-0.812560606864278
"61",1300,0.823735429548441,0.0287097468047412,-0.819623588025803
"62",1320,0.825062716192392,-0.115381477334503,-0.772931287818393
"63",1340,0.85364571547029,-0.0353903925274764,-0.852893421909322
"64",1360,0.769786445581777,-0.420146876179823,-0.603534528829808
"65",1380,0.80168178567936,-0.387752875406061,-0.701591383845828
"66",1400,0.780923167279657,-0.356735016470753,-0.690942922578195
"67",1420,0.761481281098209,-0.280708198967388,-0.675857509532493
"68",1440,0.816816483598104,-0.56273044872155,-0.509416991943323
"69",1460,0.913774624770485,-0.736311674066755,-0.519509912678122
"70",1480,0.889436718131355,-0.741395305744381,-0.491332001080312
"71",1500,0.8835379836417,-0.736466391107142,-0.488095471741066
"72",1520,0.87498044612934,-0.73648213597307,-0.472405568007461
"73",1540,0.865064271362978,-0.370549547223967,-0.741369308842425
"74",1560,0.791439661870339,-0.293392512751934,-0.701512563281944
"75",1580,0.915878337488093,-0.343421405718074,-0.849042273067701
"76",1600,0.905328052029787,-0.371043121031195,-0.825787543971177
"77",1620,0.894285600411112,-0.325784598085227,-0.83281761862965
"78",1640,0.898646747896616,-0.350556985371798,-0.827432795146081
"79",1660,0.836572353196374,-0.305154093448571,-0.778879350384701
"80",1680,0.849390832030541,-0.184337674059042,-0.827035253587326
"81",1700,0.872048623422598,-0.266361914134122,-0.804786094421554
"82",1720,0.856573647563819,-0.645700215250566,-0.540684391861742
