"","t","|DEV|","Re(DEV)","Im(DEV)"
"1",100,0.676565583807194,-0.676565583807194,0
"2",120,0.808220750624666,-0.512111205225365,0
"3",140,0.833569978589829,-0.209305883272047,0
"4",160,0.639327010518757,-0.521324009840691,0
"5",180,0.602374657987169,-0.363163366100351,0
"6",200,0.753523410470065,-0.753523410470065,0
"7",220,0.742862023106615,-0.742862023106615,0
"8",240,0.799470282997391,-0.799470282997391,0
"9",260,0.748223181680707,-0.748223181680707,0
"10",280,0.647422396171716,-0.647422396171716,0
"11",300,0.560094893639887,0.560094893639887,0
"12",320,0.437379489757683,0.284176982365455,0
"13",340,0.444090887791772,0.444090887791772,0
"14",360,0.586277417893077,-0.58578681129755,-0.00187501166340933
"15",380,0.641148225227286,0.549990299393582,0
"16",400,0.686089673309025,-0.686089673309025,0
"17",420,0.65718712350927,-0.498525800141686,0
"18",440,0.680557402000719,0.680557402000719,0
"19",460,0.670247419159352,-0.670247419159352,0
"20",480,0.706511101933723,-0.706511101933723,0
"21",500,0.521755672215985,-0.521755672215985,0
"22",520,0.643427571423776,-0.0438847711414978,-0.296804626360528
"23",540,0.674782089227445,0.18663008349349,-0.210317952569935
"24",560,0.662434150938641,-0.0251819103030733,-0.317727271762002
"25",580,0.672553461737134,0.146208263631949,-0.213972274923589
"26",600,0.567016662648938,0.567016662648938,0
"27",620,0.589623827235115,-0.589623827235115,0
"28",640,0.586828402511586,-0.575100814631986,0
"29",660,0.620728501100881,-0.620728501100881,0
"30",680,0.735246055416434,-0.735246055416434,0
"31",700,0.750567740557079,-0.750567740557079,0
"32",720,0.735309576385713,-0.735309576385713,0
"33",740,0.738162873578502,-0.738162873578502,0
"34",760,0.744128133388932,-0.744128133388932,0
"35",780,0.721733056812433,-0.721733056812433,0
"36",800,0.703678838498138,-0.703678838498138,0
"37",820,0.61194302174216,-0.61194302174216,0
"38",840,0.724874209858563,-0.724874209858563,0
"39",860,0.81841962304563,-0.81841962304563,0
"40",880,0.722956817991523,-0.722956817991523,0
"41",900,0.727509932593547,-0.727509932593547,0
"42",920,0.773482865622048,-0.773482865622048,0
"43",940,0.699466399995051,-0.699466399995051,0
"44",960,0.64577056103573,-0.64577056103573,0
"45",980,0.661245242511861,-0.661245242511861,0
"46",1000,0.733004312170865,0.234574784129783,-0.134758708907872
"47",1020,0.726351838773573,0.257729998250759,-0.204596932254462
"48",1040,0.826399366419089,0.294813363188242,-0.0569940074597702
"49",1060,0.706482789777112,-0.185502832247365,0
"50",1080,0.686867380711291,-0.636284166862617,0
"51",1100,0.784191746440876,-0.784191746440876,0
"52",1120,0.880530993550054,-0.880530993550054,0
"53",1140,0.742767896767308,-0.742767896767308,0
"54",1160,0.682265034427301,-0.517204163175616,0
"55",1180,0.703809901455115,-0.548904380811779,0
"56",1200,0.755218929678836,-0.755218929678836,0
"57",1220,0.653344122086123,-0.641179876927871,0
"58",1240,0.789439711191096,-0.789439711191096,0
"59",1260,0.849821141685132,-0.849821141685132,0
"60",1280,0.861375246611876,-0.861375246611876,0
"61",1300,0.867218340153563,-0.712952475779063,-0.0887509276790205
"62",1320,0.849531821852962,-0.570304999866845,-0.184973615922686
"63",1340,0.917801507862228,-0.566280931209909,-0.0853564418547588
"64",1360,0.818532695021432,-0.749412767909121,-0.0324302785783091
"65",1380,0.818132424678227,-0.614987066044508,-0.0320361478974978
"66",1400,0.879076182545295,-0.879076182545295,0
"67",1420,0.89669411435672,-0.881631855197518,0
"68",1440,0.807509499572748,-0.700597523893669,0
"69",1460,0.79364952465205,-0.79364952465205,0
"70",1480,0.852151012680543,-0.852151012680543,0
"71",1500,0.740627169594731,-0.740627169594731,0
"72",1520,0.792619638109722,-0.792619638109722,0
"73",1540,0.743565790320264,-0.743565790320264,0
"74",1560,0.731398762170672,-0.731398762170672,0
"75",1580,0.74028849702879,-0.367328325212404,-0.0279596613385657
"76",1600,0.767725622634016,-0.622316591469817,-0.00241293421176089
"77",1620,0.818013988515271,-0.818013988515271,0
"78",1640,0.842898330377774,-0.842898330377774,0
"79",1660,0.823559879712363,-0.823559879712363,0
"80",1680,0.79801001025243,-0.79801001025243,0
"81",1700,0.788747035927494,-0.788747035927494,0
"82",1720,0.790298210643821,-0.790298210643821,0
"83",1740,0.814338091349934,-0.814338091349934,0
"84",1760,0.833373743790548,-0.833373743790548,0
"85",1780,0.881820290811802,-0.881820290811802,0
"86",1800,0.919741695066779,-0.919741695066779,0
"87",1820,0.835710132797817,-0.835710132797817,0
"88",1840,0.786461097356111,-0.765569391819034,-0.00201818331168791
"89",1860,0.815200504754657,-0.815200504754657,0
"90",1880,0.741169501790624,-0.741169501790624,0
"91",1900,0.865821514373538,-0.865821514373538,0
"92",1920,0.855576861692259,-0.855576861692259,0
"93",1940,0.858457787397653,-0.858457787397653,0
"94",1960,0.856485442344182,-0.856485442344182,0
"95",1980,0.798757639730298,-0.798757639730298,0
"96",2000,0.673706036871219,-0.673706036871219,0
