"","t","|DEV|","Re(DEV)","Im(DEV)"
"1",100,0.698680215508137,-0.698680215508137,0
"2",120,0.887393425348114,-0.818911621582528,0
"3",140,0.893052891816724,-0.893052891816724,0
"4",160,0.866483765105526,-0.866483765105526,0
"5",180,0.744637463769616,-0.744637463769616,0
"6",200,0.608029606008988,-0.131140563655924,-0.000807537070953144
"7",220,0.627810275544636,0.627810275544636,0
"8",240,0.599521756128666,-0.475278920697145,-0.346975292131325
"9",260,0.466693221036027,-0.416636300829538,-0.134073893092784
"10",280,0.671968021707864,-0.671968021707864,0
"11",300,0.584324928012734,-0.584324928012734,0
"12",320,0.713546755388383,-0.713546755388383,0
"13",340,0.659125148994253,-0.659125148994253,0
"14",360,0.5846887851834,-0.486178301251022,0
"15",380,0.562954572515626,0.0261071978215119,0
"16",400,0.70904666256223,-0.70904666256223,0
"17",420,0.683409413222863,-0.683409413222863,0
"18",440,0.68287510960245,-0.68287510960245,0
"19",460,0.673450666643763,-0.673450666643763,0
"20",480,0.675880902439782,-0.675880902439782,0
"21",500,0.733440449190486,-0.733440449190486,0
"22",520,0.605809321060106,-0.605809321060106,0
"23",540,0.690111806164476,-0.123842208725703,-0.164042280934664
"24",560,0.66321919813581,-0.0549653764749711,-0.137613644632528
"25",580,0.785103513512561,-0.054334348213072,-0.160323967974337
"26",600,0.729511442763294,-0.18562040730997,-0.182367938748213
"27",620,0.594252371067452,0.594252371067452,0
"28",640,0.596356824879433,0.596356824879433,0
"29",660,0.523390375858334,-0.402322733743457,0
"30",680,0.606343991931835,-0.606343991931835,0
"31",700,0.774457559882203,-0.774457559882203,0
"32",720,0.695261350617312,-0.695261350617312,0
"33",740,0.738188008819441,-0.738188008819441,0
"34",760,0.77070833761696,-0.77070833761696,0
"35",780,0.673738414437552,-0.673738414437552,0
"36",800,0.608212931588721,-0.597507394057859,0
"37",820,0.687101423962831,-0.687101423962831,0
"38",840,0.710387955265712,-0.710387955265712,0
"39",860,0.737279242363519,-0.737279242363519,0
"40",880,0.580979833590426,-0.580979833590426,0
"41",900,0.683820830777759,-0.683820830777759,0
"42",920,0.678781310387985,-0.678781310387985,0
"43",940,0.570532934876765,-0.561056829179035,-0.00263185491105532
"44",960,0.452117052994951,-0.446368117902414,-0.0544229170781334
"45",980,0.762657770941672,-0.526553114319706,-0.147327164256393
"46",1000,0.620725921110207,-0.620725921110207,0
"47",1020,0.639775413041043,-0.192407877670624,-0.271615893305383
"48",1040,0.687038229517676,-0.687038229517676,0
"49",1060,0.716099311470885,-0.716099311470885,0
"50",1080,0.624819145549413,-0.624819145549413,0
"51",1100,0.67620207971656,-0.67620207971656,0
