"","t","|DEV|","Re(DEV)","Im(DEV)"
"1",100,0.716331828649682,-0.716331828649682,0
"2",120,0.651227333617797,0.651227333617797,0
"3",140,0.701750575675176,0.701750575675176,0
"4",160,0.714226140847878,0.714226140847878,0
"5",180,0.647523769244286,-0.121881161624926,0
"6",200,0.669923214112954,-0.482381443889728,-0.00617395882916742
"7",220,0.762109916217214,-0.15580553021079,-0.14256924518713
"8",240,0.691485777404507,-0.691485777404507,0
"9",260,0.524021826353385,-0.496939235658936,0
"10",280,0.683512042331294,-0.683512042331294,0
"11",300,0.699346240313123,-0.699346240313123,0
"12",320,0.735528008920399,-0.735528008920399,0
"13",340,0.709947945770186,-0.709947945770186,0
"14",360,0.704618186157502,-0.704618186157502,0
"15",380,0.557566359114032,-0.217319983977203,0
"16",400,0.760003081364668,-0.760003081364668,0
"17",420,0.730268364900868,-0.657575157064428,0
"18",440,0.80121715416447,-0.80121715416447,0
"19",460,0.778610631882503,-0.684265309876897,0
"20",480,0.763297562051171,0.108162454181411,-0.013182604817533
"21",500,0.696477055399806,-0.696477055399806,0
"22",520,0.710916291005659,-0.710916291005659,0
"23",540,0.698998996081163,-0.698998996081163,0
"24",560,0.760840516243312,-0.760840516243312,0
"25",580,0.860855685550286,-0.817361719877088,-0.000294439752546721
"26",600,0.871041955626591,-0.826403852646968,0
"27",620,0.868446440703096,-0.868446440703096,0
"28",640,0.866190908194084,-0.866190908194084,0
"29",660,0.850999327359234,-0.850999327359234,0
"30",680,0.883041064135387,-0.883041064135387,0
"31",700,0.875411588841732,-0.875411588841732,0
"32",720,0.843681062057682,-0.843681062057682,0
"33",740,0.80358347437387,-0.80358347437387,0
"34",760,0.829096016876445,-0.829096016876445,0
"35",780,0.850347681655746,-0.850347681655746,0
"36",800,0.795820731853426,-0.795820731853426,0
"37",820,0.788783711158589,-0.543877727931574,0
"38",840,0.763696443402588,-0.763696443402588,0
"39",860,0.686390617927356,-0.61839245825352,0
"40",880,0.695894574484525,-0.695894574484525,0
"41",900,0.812152341332567,-0.812152341332567,0
"42",920,0.773169082468342,-0.773169082468342,0
"43",940,0.74741192786702,-0.74741192786702,0
"44",960,0.686537280699078,-0.686537280699078,0
"45",980,0.577935221542914,-0.577935221542914,0
"46",1000,0.58633590503909,-0.575432456894844,-0.0400188121151245
"47",1020,0.69179800324683,-0.651499405259134,-0.131066146432395
"48",1040,0.596411362085013,-0.59617859473354,-0.00148374441322187
"49",1060,0.693287322006505,-0.592444859644613,-0.0481473851704327
"50",1080,0.456292035925456,-0.0885987711898929,-0.000569310996361238
"51",1100,0.721507025448386,-0.721507025448386,0
"52",1120,0.753317705440042,-0.753317705440042,0
"53",1140,0.759551949743644,-0.759551949743644,0
